DATAFLOW,BUILDINGS: Buildings,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_BUILDINGS_2: Note Buildings 2,NOTE_BUILDINGS_1: Note Buildings 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1991,1332,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1992,1309,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1993,1355,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1994,1154,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1995,1118,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1996,1016,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1997,1015,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1998,998,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,1999,1094,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2000,896,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2001,922,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2002,784,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2003,898,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2004,841,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2005,724,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2006,665,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2007,881,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2008,1236,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2009,1073,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2010,747,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2011,845,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2012,1013,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2013,1078,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2014,1277,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2015,1194,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2016,1182,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2017,1302,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2018,1106,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL01: One-dwelling residental buildings,A: Annual,2019,1136,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1970,38,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1971,53,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1972,39,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1973,91,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1974,84,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1975,87,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1976,61,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1977,82,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1978,78,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1979,66,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1980,46,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1981,29,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1982,21,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1983,21,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1984,13,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1985,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1986,12,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1987,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1988,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1989,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1990,9,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1991,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1992,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1993,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1994,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1995,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1996,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1997,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1998,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,1999,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2000,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2001,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2002,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2003,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2004,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2005,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2006,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2007,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2008,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2009,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2010,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2011,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2012,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2013,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2014,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2015,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2016,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2017,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2018,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL02: Week-end houses,A: Annual,2019,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1970,38,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1971,53,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1972,39,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1973,91,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1974,84,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1975,87,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1976,61,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1977,82,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1978,78,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1979,66,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1980,46,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1981,29,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1982,21,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1983,21,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1984,13,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1985,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1986,12,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1987,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1988,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1989,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1990,9,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1991,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1992,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1993,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1994,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1995,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1996,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1997,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1998,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,1999,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2000,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2001,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2002,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2003,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2004,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2005,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2006,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2007,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2008,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2009,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2010,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2011,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2012,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2013,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2014,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2015,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2016,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2017,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2018,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL02: Week-end houses,A: Annual,2019,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1970,317,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1971,385,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1972,295,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1973,339,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1974,556,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1975,340,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1976,517,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1977,471,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1978,258,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1979,228,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1980,143,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1981,148,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1982,128,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL04: Semi residential buildings,A: Annual,1983,156,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
